hospitalName,telNum,hospitalType,numDoc,numRoom,numBed,medicalCourse,address
효성요양병원,555-2695,요양병원(일반요양병원),38,39,199,내과/ 산부인과/ 재활의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과/ 한방응급과,인천광역시 계양구 안남로 538 (효성동)
가톨릭관동대학교국제성모병원,1600-8291,종합병원,445,152,611,내과/ 신경과/ 정신건강의학과/ 외과/ 신경외과/ 흉부외과/ 성형외과/ 마취통증의학과/ 산부인과/ 소아청소년과/ 안과/ 이비인후과/ 피부과/ 비뇨의학과/ 영상의학과/ 방사선종양학과/ 병리과/ 진단검사의학과/ 재활의학과/ 가정의학과/ 핵의학과/ 직업환경의학과/ 응급의학과/ 한방재활의학과/ 구강악안면외과/ 치과교정과/ 치과보존과,"인천광역시 서구 심곡로100번길 25 (심곡동, 인천국제성모병원)"
인천힐링스병원,577-2000,요양병원(일반요양병원),27,27,160,내과/ 신경과/ 재활의학과/ 가정의학과/ 한방재활의학과,인천광역시 서구 가정로 270 (석남동)
온누리병원,567-6200,종합병원,103,38,195,내과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 소아청소년과/ 영상의학과/ 진단검사의학과/ 직업환경의학과/ 예방의학과,인천광역시 서구 완정로 199 (왕길동)
JS노송병원,516-5000,병원,16,13,71,내과/ 정형외과/ 신경외과/ 마취통증의학과/ 영상의학과/ 진단검사의학과,인천광역시 서구 길주로 91 (석남동)
인천연세병원,561-3457,병원,17,43,200,내과/ 외과/ 정형외과/ 신경외과/ 소아청소년과/ 피부과/ 비뇨의학과/ 영상의학과/ 재활의학과/ 가정의학과,인천광역시 서구 승학로 320 (연희동)
은혜병원,562-5101,병원,35,80,490,내과/ 신경과/ 정신건강의학과/ 병리과,인천광역시 서구 심곡로132번길 22 (심곡동)
인천은혜요양병원,562-5101,요양병원(일반요양병원),37,38,299,내과/ 신경과/ 정신건강의학과/ 병리과/ 재활의학과/ 가정의학과,인천광역시 서구 심곡로132번길 21 (심곡동)
검단탑병원,032-590-0114,종합병원,151,61,297,내과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 산부인과/ 소아청소년과/ 영상의학과/ 진단검사의학과/ 직업환경의학과/ 응급의학과,인천광역시 서구 청마로19번길 5 (당하동)
인천참사랑병원,032-571-9111,병원,43,62,329,내과/ 신경과/ 정신건강의학과/ 가정의학과,인천광역시 서구 원창로240번길 9 (가정동)
인천시립치매요양병원,562-5101,요양병원(일반요양병원),20,21,137,신경과/ 재활의학과/ 가정의학과,인천광역시 서구 심곡로132번길 21-1 (심곡동)
의료법인 루가의료재단 나은병원,032-584-0114,종합병원,176,78,371,내과/ 신경과/ 정신건강의학과/ 외과/ 정형외과/ 신경외과/ 성형외과/ 마취통증의학과/ 산부인과/ 소아청소년과/ 이비인후과/ 비뇨의학과/ 영상의학과/ 진단검사의학과/ 재활의학과/ 가정의학과/ 직업환경의학과/ 응급의학과/ 예방의학과/ 구강악안면외과/ 치과보철과/ 치과교정과/ 소아치과/ 치주과/ 치과보존과/ 구강내과/ 예방치과,"인천광역시 서구 원적로 23 (가좌동, 원적로 27번길 11(가좌동))"
의료법인 성세의료재단 뉴 성민병원,032-726-1000,종합병원,154,60,250,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 성형외과/ 마취통증의학과/ 소아청소년과/ 비뇨의학과/ 영상의학과/ 진단검사의학과,"인천광역시 서구 칠천왕로33번길 17 (석남동, 신석로 70(석남1동, 성민병원))"
서울대효청라요양병원,032-724-7114,요양병원(일반요양병원),6,27,139,내과/ 신경과/ 재활의학과/ 한방내과,"인천광역시 서구 염곡로464번길 11, 루원탑프라자 5~8층 (가정동)"
청라베스트요양병원,032-220-1500,요양병원(일반요양병원),5,25,125,내과/ 신경과/ 정신건강의학과/ 외과/ 정형외과/ 마취통증의학과/ 산부인과/ 안과/ 이비인후과/ 피부과/ 비뇨의학과/ 영상의학과/ 재활의학과/ 결핵과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,"인천광역시 서구 봉오재3로110번길 7, 가정봄프라자 6층,7,8층일부층 (가정동)"
청라연세어린이병원,032-590-1500,병원,25,25,48,소아청소년과,"인천광역시 서구 중봉대로612번길 10-16 (청라동, 마르씨엘)"
조은내일치과병원,032-564-3500,치과병원,5,0,0,내과/ 가정의학과/ 구강악안면외과/ 치과보철과/ 치과교정과/ 소아치과/ 치주과/ 치과보존과/ 구강내과/ 영상치의학과/ 구강병리과/ 예방치과,인천광역시 서구 승학로 250 (심곡동)
착한마디병원,032-1577-9782,병원,18,6,37,내과/ 정형외과/ 영상의학과/ 재활의학과,"인천광역시 서구 완정로 180, 2,3,4,5층 (마전동, 동화빌딩)"
명장한방병원,032-569-5858,한방병원,8,18,65,내과/ 정형외과/ 소아청소년과/ 이비인후과/ 피부과/ 재활의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,"인천광역시 서구 청마로 175, 3,4,5층 (당하동, 뉴욕프라자)"
청라여성병원,032-716-6000,병원,53,45,79,내과/ 외과/ 산부인과/ 소아청소년과,"인천광역시 서구 중봉대로 602, 2~6층,9층 (청라동)"
감인의료재단 청라백세요양병원,032-584-0245,요양병원(일반요양병원),22,46,176,내과/ 신경과/ 재활의학과/ 가정의학과/ 한방내과/ 한방재활의학과/ 침구과,인천광역시 서구 로봇랜드로249번길 14 (경서동)
블레스병원,563-1175,요양병원(정신병원),7,21,179,내과/ 정신건강의학과/ 가정의학과,"인천광역시 서구 청마로167번안길 17, 선혜프라자 2~5층 (당하동)"
정인의료소비자협동조합 검단연세한방병원,032-505-6114,한방병원,3,12,42,내과/ 정형외과/ 가정의학과/ 한방내과/ 한방부인과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,인천광역시 서구 검단로459번길 3-2 (왕길동)
청라한방병원,032-279-3000,한방병원,5,16,55,내과/ 신경과/ 산부인과/ 이비인후과/ 피부과/ 비뇨의학과/ 영상의학과/ 재활의학과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,"인천광역시 서구 중봉대로586번길 9-4, 쓰리엠타워 6층 (청라동)"
나무요양병원,032-569-7175,요양병원(일반요양병원),8,32,149,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 피부과/ 비뇨의학과/ 가정의학과/ 한방내과,"인천광역시 서구 고산후로121번길 19, 새롬프라자 1~5층 (원당동)"
청라국제병원,032-577-8275,병원,1,15,53,내과/ 정형외과/ 신경외과/ 성형외과/ 마취통증의학과/ 영상의학과/ 가정의학과,"인천광역시 서구 청라에메랄드로102번길 8 (청라동, 우성메디피아 2층,4층일부)"
청담요양병원,032-324-8255,요양병원(일반요양병원),14,56,356,내과/ 신경과/ 정신건강의학과/ 안과/ 재활의학과/ 가정의학과/ 한방내과,"인천광역시 서구 열우물로 235, 2~5층 (가좌동, 가재울플라자)"
검단리뉴한방병원,032-569-8088,한방병원,3,10,47,내과/ 정형외과/ 신경외과/ 소아청소년과/ 이비인후과/ 피부과/ 재활의학과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,"인천광역시 서구 완정로 55, 광진빌딩 2,3,4,5층 (마전동)"
가온자리 한방병원,032-937-0321,한방병원,12,23,90,정신건강의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,인천광역시 강화군 불은면 해안동로 464-17
해주병원,032-933-7114,병원,5,29,176,내과/ 정신건강의학과/ 가정의학과,인천광역시 강화군 하점면 창후로 286
의료법인정수의료재단도담병원,933-5222,요양병원(정신병원),8,14,69,정신건강의학과/ 내과,인천광역시 강화군 내가면 해안서로 964
의료법인우진의료재단한길병원,934-1191,요양병원(일반요양병원),11,12,71,가정의학과/ 신경과/ 비뇨의학과/ 외과/ 내과/ 이비인후과,인천광역시 강화군 송해면 강화대로 902
강화희망요양병원,932-9640-1,요양병원(일반요양병원),7,17,90,내과/ 신경과/ 외과/ 피부과/ 재활의학과/ 가정의학과,인천광역시 강화군 송해면 강화대로 743
강화병원,930-8146,병원,20,26,133,내과/ 외과/ 정형외과/ 소아청소년과/ 비뇨의학과/ 영상의학과/ 가정의학과,인천광역시 강화군 강화읍 강화대로312번길 11
올바른 요양병원,933-8275,요양병원(일반요양병원),5,20,104,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 재활의학과/ 가정의학과/ 응급의학과/ 한방내과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,인천광역시 강화군 강화읍 강화대로393번길 5
비에스종합병원,032290-0001,종합병원,14,55,213,,인천광역시 강화군 강화읍 충렬사로 31-0
인천광역시의료원백령병원,032-836-1731,병원,14,8,30,내과/ 정형외과/ 신경외과/ 마취통증의학과/ 산부인과/ 소아청소년과/ 응급의학과/ 치과보철과,인천광역시 옹진군 백령면 백령로 233
오아시스요양병원,062-250-2000,요양병원(일반요양병원),19,30,98,내과/ 가정의학과/ 침구과,"광주광역시 동구 남계길 17, 지하1층, 1~4층 (내남동)"
가나병원,062524-6500,병원,5,37,100,마취통증의학과/ 가정의학과/ 한방내과/ 한방안·이비인후·피부과/ 한방재활의학과/ 침구과,광주광역시 동구 중앙로 339 (계림동)
치유요양병원,062-250-7575,요양병원(일반요양병원),15,22,116,내과/ 피부과/ 가정의학과,광주광역시 동구 증심사길 2 (운림동)
양명요양병원,230-2300,요양병원(일반요양병원),13,15,96,내과,광주광역시 동구 제봉로 35-6 (학동)
강남요양병원,062-601-9000,요양병원(일반요양병원),31,51,280,외과/ 가정의학과/ 한방내과,광주광역시 동구 남문로 622 (소태동)
세종요양병원(의료법인세종의료재단),062-716-8021,요양병원(일반요양병원),39,107,524,내과/ 정신건강의학과/ 외과/ 흉부외과/ 재활의학과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,광주광역시 동구 천변우로 453 (금동)
대성병원,062-514-7511,병원,3,18,62,침구과/ 사상체질과/ 한방안·이비인후·피부과/ 한방소아과/ 한방부인과/ 한방내과/ 가정의학과/ 피부과/ 이비인후과/ 내과,광주광역시 동구 참판로 27 (계림동)
태평요양병원,062-414-0100,요양병원(일반요양병원),20,50,216,내과/ 외과/ 산부인과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,광주광역시 동구 구성로 268 (계림동)
광주고려요양병원,230-9000,요양병원(일반요양병원),26,53,266,내과/ 산부인과/ 가정의학과/ 한방내과,"광주광역시 동구 구성로 268 (계림동, 고려요양병원)"
경희궁한방병원,062-223-9595,한방병원,4,19,63,내과/ 정형외과/ 신경외과/ 마취통증의학과/ 안과/ 이비인후과/ 피부과/ 영상의학과/ 재활의학과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,광주광역시 동구 밤실로 127 (산수동)
전남대학교병원,220-5893,종합병원,1183,274,1081,정신건강의학과/ 가정의학과/ 치과/ 응급의학과/ 직업환경의학과/ 핵의학과/ 재활의학과/ 진단검사의학과/ 병리과/ 방사선종양학과/ 영상의학과/ 비뇨의학과/ 피부과/ 이비인후과/ 안과/ 소아청소년과/ 산부인과/ 마취통증의학과/ 성형외과/ 흉부외과/ 신경외과/ 정형외과/ 외과/ 신경과/ 내과,광주광역시 동구 제봉로 42 (학동)
천지인한방병원,062-228-1175,한방병원,6,21,64,가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,광주광역시 동구 남문로 679 (학동)
광주소망병원,062-227-7775,병원,17,45,215,내과/ 정신건강의학과/ 한방내과,광주광역시 동구 천변좌로 700 (용산동)
노벨요양병원,239-1004,요양병원(일반요양병원),21,39,208,내과/ 한방내과/ 한방안·이비인후·피부과/ 한방재활의학과/ 침구과,광주광역시 동구 동계천로 22 (대인동)
청심병원,225-6007,병원,25,38,291,정신건강의학과,광주광역시 동구 동산길 14-2 (운림동)
기독정신건강병원,062-234-5766,요양병원(정신병원),16,33,188,진단검사의학과/ 정신건강의학과/ 신경과/ 내과,광주광역시 동구 화산로 225 (용산동)
조선대학교치과병원,220-3800,치과병원,90,1,5,구강악안면외과/ 치과보철과/ 치과교정과/ 소아치과/ 치주과/ 치과보존과/ 구강내과/ 영상치의학과,"광주광역시 동구 필문대로 303 (서석동, 조선대학교부속치과병원)"
조선대학교병원,220-3373,종합병원,748,231,849,응급의학과/ 직업환경의학과/ 핵의학과/ 가정의학과/ 결핵과/ 재활의학과/ 진단검사의학과/ 병리과/ 방사선종양학과/ 영상의학과/ 비뇨의학과/ 피부과/ 이비인후과/ 안과/ 소아청소년과/ 산부인과/ 마취통증의학과/ 성형외과/ 흉부외과/ 신경외과/ 정형외과/ 외과/ 정신건강의학과/ 신경과/ 내과,광주광역시 동구 필문대로 365 (서석동)
대중병원,062-266-8080,병원,44,58,178,내과/ 신경과/ 정형외과/ 신경외과/ 마취통증의학과/ 영상의학과,광주광역시 동구 제봉로 187 (대인동)
미담한방병원,062-383-3777,한방병원,4,21,69,가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,"광주광역시 동구 천변우로 393-3, 2,3,4층 (호남동)"
씨엠맘삼성병원,062-226-0600,병원,23,21,81,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 산부인과/ 영상의학과/ 진단검사의학과/ 가정의학과,"광주광역시 동구 남문로 689, 해피뷰삼성메디타워 지하1층,지상2~6층 (학동)"
